Month,DayOfWeek,UniqueCarrier,AirTime,Dest,IsDepDelay,IsArrDelay,DepHourLocal,OriginAirTemp,OriginAirPressure,OriginWindSpeed,OriginSkyCoverage,OriginPrecip1,DestAirTemp,DestAirPressure,DestWindSpeed,DestSkyCoverage,DestPrecip1
4,7,AA,117.0,DFW,False,True,12,206,106,103.0,4.0,0.0,300,118,61.0,8.0,0.0
8,5,UA,,PHL,False,True,14,283,176,46.0,2.0,0.0,278,181,31.0,2.0,0.0
10,1,UA,,GRR,False,False,18,150,212,41.0,0.0,0.0,117,211,36.0,0.0,0.0
1,5,CO,91.0,EWR,True,True,17,-44,117,46.0,8.0,0.0,11,92,93.0,8.0,0.0
8,4,UA,98.0,DFW,True,True,18,267,193,41.0,2.0,0.0,367,159,36.0,2.0,0.0
12,3,AA,58.0,MSP,True,True,10,67,192,41.0,8.0,0.0,39,136,21.0,8.0,0.0
12,6,UA,107.0,BOS,False,False,15,89,234,41.0,2.0,0.0,50,228,67.0,4.0,0.0
2,1,AA,,MSP,False,False,12,-22,299,36.0,8.0,0.0,-6,279,0.0,8.0,0.0
4,4,MQ,50.0,CVG,False,False,15,233,112,31.0,4.0,0.0,183,144,46.0,8.0,0.0
8,4,AA,,LAS,False,True,19,306,86,67.0,6.0,0.0,383,68,67.0,1.0,0.0
3,7,AA,257.0,SAN,False,True,10,6,297,36.0,7.0,0.0,144,128,31.0,4.0,0.0
12,6,NW,45.0,DTW,False,False,16,33,103,0.0,8.0,0.0,50,127,26.0,8.0,0.0
8,3,UA,72.0,MSP,False,False,7,222,180,52.0,8.0,0.0,189,156,67.0,8.0,0.0
11,3,US,86.0,CLT,False,False,9,17,237,41.0,7.0,0.0,228,180,26.0,2.0,0.0
12,5,UA,,LGA,False,False,7,22,231,52.0,8.0,0.0,33,370,82.0,8.0,0.0
6,4,MQ,32.0,PIA,False,False,8,150,186,21.0,8.0,0.0,194,178,15.0,8.0,0.0
4,4,US,86.0,PHL,False,False,10,56,17,46.0,8.0,0.0,250,97,72.0,8.0,0.0
4,1,UA,,SAT,False,False,10,94,147,72.0,8.0,0.0,211,127,46.0,8.0,0.0
5,3,AA,227.0,LAX,False,True,17,211,165,31.0,8.0,0.0,211,146,72.0,4.0,0.0
9,1,US,207.0,PHX,False,False,11,217,180,36.0,7.0,0.0,383,101,57.0,4.0,0.0
8,6,AA,,CVG,False,False,16,283,250,57.0,0.0,0.0,294,233,31.0,5.0,0.0
10,2,UA,44.0,CMH,False,False,20,228,157,52.0,4.0,0.0,233,214,36.0,,0.0
1,1,UA,,SYR,True,True,20,-6,242,67.0,8.0,0.0,-156,403,26.0,,0.0
2,2,UA,,PIT,True,True,8,94,53,41.0,8.0,0.0,150,133,103.0,8.0,0.0
5,1,MQ,32.0,IND,False,False,8,122,80,31.0,7.0,0.0,167,70,26.0,6.0,0.0
2,3,UA,95.0,EWR,False,False,8,11,48,52.0,8.0,0.0,11,304,26.0,8.0,0.0
4,1,AA,,TUL,False,False,9,128,155,77.0,6.0,0.0,139,118,52.0,8.0,0.0
9,4,UA,,BOS,False,True,19,333,71,52.0,0.0,0.0,244,120,62.0,5.0,0.0
10,1,MQ,106.0,JFK,False,False,14,156,279,72.0,2.0,0.0,106,295,62.0,4.0,0.0
6,1,AS,244.0,SEA,True,True,16,233,195,31.0,4.0,0.0,250,177,52.0,2.0,0.0
10,3,MQ,49.0,SDF,False,False,20,139,210,41.0,7.0,0.0,194,209,15.0,8.0,0.0
9,3,AA,,BOS,True,True,17,222,160,41.0,8.0,0.0,155,240,46.0,0.0,0.0
11,2,UA,134.0,IAH,True,True,20,-28,282,36.0,8.0,0.0,89,240,62.0,8.0,0.0
1,5,CO,86.0,EWR,False,False,15,-67,156,93.0,7.0,0.0,22,42,52.0,7.0,0.0
7,2,AA,233.0,SEA,False,False,9,222,153,26.0,7.0,0.0,150,176,21.0,8.0,0.0
4,3,DL,,MCO,False,False,17,139,161,46.0,8.0,0.0,239,218,52.0,3.0,0.0
5,1,UA,,CMH,False,False,14,261,165,57.0,6.0,0.0,300,133,31.0,2.0,0.0
2,3,AA,,LGA,False,False,20,-117,299,57.0,2.0,0.0,-44,204,88.0,6.0,0.0
11,7,AA,74.0,SYR,False,False,6,-39,136,41.0,6.0,0.0,6,187,46.0,7.0,0.0
6,2,MQ,39.0,IND,True,True,15,178,97,26.0,7.0,8.0,317,111,62.0,2.0,0.0
5,1,AA,,LGA,False,False,22,183,137,82.0,8.0,0.0,172,101,62.0,8.0,0.0
1,7,UA,,MCO,True,True,17,-78,297,67.0,8.0,0.0,156,150,46.0,8.0,142.0
2,3,AA,139.0,AUS,False,False,12,17,212,41.0,4.0,0.0,78,213,31.0,8.0,0.0
11,7,AA,,GRR,False,False,16,111,107,46.0,8.0,0.0,94,148,72.0,8.0,0.0
9,5,MQ,18.0,MKE,False,False,13,278,150,72.0,2.0,0.0,283,137,82.0,4.0,0.0
10,7,US,,PIT,False,False,16,111,212,41.0,5.0,0.0,83,243,26.0,2.0,0.0
8,1,NW,48.0,DTW,False,True,16,333,179,36.0,4.0,0.0,311,181,46.0,4.0,0.0
2,6,AA,,SJC,False,False,9,-78,152,67.0,0.0,0.0,150,9999,25.0,8.0,
9,1,UA,60.0,PIT,False,False,8,211,187,41.0,4.0,0.0,172,209,0.0,8.0,0.0
9,2,UA,92.0,PHL,False,False,12,222,194,52.0,2.0,0.0,183,195,57.0,8.0,0.0
2,6,AA,,SLC,False,False,9,-28,229,31.0,1.0,0.0,128,177,31.0,7.0,0.0
5,1,AA,,MIA,False,False,20,183,137,82.0,8.0,0.0,261,189,26.0,7.0,0.0
9,2,AA,,BNA,False,False,18,222,203,46.0,3.0,0.0,283,180,36.0,4.0,0.0
6,3,UA,,SDF,False,False,6,128,68,31.0,7.0,0.0,206,68,26.0,2.0,0.0
1,2,HP,192.0,PHX,False,False,19,56,6,46.0,2.0,0.0,228,156,0.0,7.0,0.0
9,2,AA,86.0,PHL,False,False,0,111,181,31.0,0.0,0.0,200,209,21.0,8.0,0.0
4,6,HP,185.0,PHX,True,True,11,167,267,41.0,7.0,0.0,239,141,15.0,2.0,0.0
12,6,MQ,97.0,CLT,False,False,14,-11,240,52.0,8.0,0.0,39,229,31.0,8.0,3.0
1,4,AA,,SFO,False,True,18,-72,93,82.0,8.0,0.0,106,210,26.0,8.0,0.0
5,1,AA,,IND,False,False,20,122,250,52.0,5.0,0.0,144,241,41.0,8.0,0.0
8,5,UA,47.0,DSM,True,True,12,244,175,41.0,2.0,0.0,244,200,36.0,2.0,0.0
8,7,AA,98.0,EWR,False,False,13,311,87,77.0,2.0,0.0,294,106,52.0,4.0,0.0
5,3,AA,,CAK,False,False,13,144,260,26.0,6.0,0.0,111,212,52.0,5.0,0.0
10,7,NW,70.0,MSP,False,False,16,294,105,77.0,0.0,0.0,228,102,31.0,0.0,0.0
11,6,AA,58.0,BNA,False,False,19,67,252,36.0,8.0,0.0,117,282,31.0,7.0,0.0
4,7,AA,203.0,PHX,True,True,20,122,215,61.0,7.0,0.0,300,74,26.0,7.0,0.0
1,7,OO,75.0,SYR,False,False,9,94,9931,56.0,8.0,0.0,56,73,46.0,8.0,0.0
9,7,UA,43.0,CLE,False,False,21,172,190,72.0,2.0,0.0,161,178,57.0,8.0,0.0
5,7,DL,46.0,CVG,True,True,16,233,9991,67.0,4.0,0.0,222,49,72.0,7.0,0.0
2,7,UA,,LGA,True,True,17,56,189,62.0,8.0,0.0,94,211,57.0,7.0,0.0
5,3,UA,100.0,MHT,False,False,13,139,201,72.0,7.0,0.0,172,135,88.0,0.0,0.0
9,6,OO,34.0,TVC,False,False,8,172,236,26.0,7.0,0.0,170,249,0.0,7.0,
8,6,AA,224.0,LAS,False,True,8,206,136,36.0,8.0,0.0,317,134,15.0,0.0,0.0
1,4,UA,74.0,DCA,False,False,18,17,221,57.0,4.0,0.0,61,305,31.0,0.0,0.0
5,2,UA,,PHL,False,False,10,178,221,41.0,0.0,0.0,200,157,26.0,6.0,0.0
5,1,MQ,66.0,TYS,False,False,14,183,64,57.0,7.0,0.0,250,41,67.0,6.0,0.0
2,5,UA,81.0,BWI,False,False,16,17,162,26.0,8.0,0.0,33,190,0.0,7.0,0.0
3,4,UA,,PHX,False,False,8,28,113,67.0,8.0,0.0,200,99,0.0,0.0,0.0
9,4,UA,,TPA,False,False,15,150,137,88.0,0.0,0.0,239,101,57.0,0.0,0.0
11,5,OO,28.0,FWA,False,False,21,100,130,67.0,4.0,0.0,78,163,41.0,4.0,0.0
3,4,UA,62.0,MSP,False,True,16,228,68,129.0,7.0,0.0,178,9989,52.0,8.0,0.0
12,5,AA,233.0,RNO,True,True,10,-111,224,51.0,,0.0,78,128,0.0,7.0,0.0
8,7,YV,63.0,MBS,True,True,20,228,152,41.0,8.0,0.0,233,153,21.0,0.0,0.0
4,4,UA,131.0,DFW,False,False,12,117,79,46.0,8.0,0.0,278,7,102.0,7.0,0.0
11,2,MQ,46.0,RST,False,False,15,78,10,57.0,8.0,3.0,6,73,41.0,8.0,18.0
12,5,UA,,LAX,False,False,17,-17,150,62.0,6.0,0.0,133,155,41.0,3.0,0.0
5,2,UA,24.0,GRR,False,True,21,272,129,52.0,4.0,0.0,233,164,52.0,2.0,0.0
9,3,UA,,IAD,False,False,17,222,165,41.0,2.0,0.0,283,159,21.0,8.0,
12,1,AA,111.0,DFW,True,True,20,-39,346,57.0,8.0,0.0,133,285,52.0,7.0,0.0
7,3,UA,,MEM,False,False,8,239,152,36.0,1.0,0.0,328,143,62.0,7.0,0.0
2,7,MQ,82.0,LIT,False,False,8,56,225,36.0,8.0,0.0,89,237,26.0,8.0,0.0
12,7,UA,27.0,GRR,True,True,22,111,18,62.0,7.0,0.0,78,39,36.0,8.0,10.0
12,3,AA,62.0,MSP,True,True,22,61,7,77.0,4.0,0.0,100,9976,67.0,2.0,0.0
7,2,AA,108.0,BOS,False,False,14,250,166,61.0,4.0,0.0,256,100,41.0,8.0,0.0
2,5,MQ,45.0,IND,True,True,15,11,23,46.0,8.0,0.0,133,22,118.0,8.0,56.0
7,6,TW,,STL,False,False,6,178,167,31.0,8.0,0.0,233,161,31.0,8.0,0.0
10,7,AA,,TUL,False,False,9,-11,169,108.0,6.0,0.0,28,274,36.0,,0.0
5,6,UA,,ANC,False,False,13,250,140,62.0,2.0,0.0,133,144,36.0,1.0,0.0
11,4,US,,PIT,False,False,14,117,114,62.0,2.0,0.0,133,123,46.0,8.0,0.0
5,2,MQ,94.0,ICT,False,False,14,244,74,51.0,8.0,0.0,189,212,88.0,,0.0
12,4,AA,,SYR,False,False,13,-94,337,62.0,7.0,0.0,-100,292,62.0,8.0,0.0
11,5,UA,,HPN,False,False,7,61,62,62.0,8.0,0.0,72,163,51.0,8.0,
2,2,UA,82.0,IAD,True,True,16,11,260,67.0,7.0,0.0,28,164,52.0,7.0,0.0
1,1,UA,253.0,SFO,False,False,8,56,103,98.0,8.0,0.0,94,194,67.0,4.0,0.0
11,5,MQ,80.0,IAD,False,False,8,39,180,46.0,8.0,0.0,94,179,26.0,8.0,0.0
2,5,UA,,HPN,False,False,17,-11,219,52.0,8.0,0.0,72,139,31.0,8.0,
10,7,UA,219.0,LAX,False,True,20,100,269,36.0,7.0,0.0,150,164,26.0,8.0,3.0
3,6,UA,35.0,CID,True,False,12,44,298,52.0,8.0,0.0,55,250,87.0,7.0,
9,1,AA,96.0,PHL,False,False,15,233,134,57.0,7.0,0.0,272,108,41.0,0.0,0.0
6,1,YV,87.0,AVP,True,True,19,206,147,56.0,8.0,0.0,233,168,31.0,8.0,0.0
8,2,UA,227.0,LAX,False,False,11,289,126,26.0,7.0,0.0,222,141,62.0,0.0,0.0
12,1,NW,,MSP,False,False,9,22,139,46.0,8.0,0.0,17,111,52.0,8.0,0.0
7,6,UA,24.0,MSN,False,False,12,356,148,41.0,3.0,0.0,344,130,15.0,7.0,0.0
11,1,AA,,LGA,True,True,18,44,258,36.0,8.0,0.0,56,133,139.0,7.0,0.0
7,4,AA,59.0,MSP,True,True,14,233,146,62.0,,0.0,250,169,46.0,,0.0
8,2,MQ,66.0,TYS,True,True,12,256,138,0.0,6.0,0.0,306,181,46.0,7.0,0.0
5,7,UA,,CLE,False,True,14,144,184,52.0,5.0,0.0,106,142,31.0,8.0,0.0
4,1,US,96.0,PHL,False,False,10,83,237,41.0,0.0,0.0,128,202,77.0,2.0,0.0
10,2,UA,44.0,DAY,False,False,13,61,157,67.0,8.0,0.0,39,104,93.0,8.0,3.0
2,4,NW,69.0,MSP,True,True,9,6,164,108.0,7.0,0.0,-39,283,57.0,2.0,0.0
3,1,UA,23.0,MSN,False,False,14,122,176,46.0,8.0,0.0,83,186,21.0,0.0,0.0
7,4,UA,233.0,SMF,False,False,19,250,145,62.0,7.0,0.0,310,110,57.0,0.0,
7,4,UA,53.0,PIT,False,False,8,189,70,52.0,8.0,0.0,239,62,62.0,7.0,0.0
5,1,AA,59.0,MSP,True,True,19,233,203,46.0,7.0,0.0,272,131,93.0,7.0,0.0
12,3,AA,47.0,RST,False,False,11,6,100,36.0,8.0,5.0,0,9999,98.0,0.0,0.0
6,5,UA,28.0,GRR,False,False,15,283,89,46.0,,0.0,250,101,31.0,,0.0
12,6,UA,,GRR,False,False,11,-89,356,26.0,2.0,0.0,-89,321,62.0,5.0,0.0
7,5,AA,189.0,LAS,False,False,22,306,143,57.0,0.0,0.0,450,76,31.0,0.0,0.0
10,5,AA,,OMA,False,False,15,167,120,103.0,8.0,0.0,200,42,72.0,6.0,
9,4,YV,78.0,GSP,False,False,16,189,131,51.0,7.0,0.0,194,177,21.0,4.0,0.0
1,6,UA,,RIC,False,False,14,-17,260,36.0,8.0,0.0,56,249,46.0,0.0,0.0
9,1,MQ,74.0,MEM,False,False,10,228,100,52.0,8.0,10.0,322,120,0.0,4.0,0.0
4,1,UA,22.0,MSN,False,False,22,139,114,52.0,7.0,0.0,150,104,57.0,0.0,0.0
2,7,UA,241.0,SMF,False,False,15,22,55,15.0,8.0,3.0,160,109,57.0,7.0,0.0
3,1,MQ,46.0,CMH,True,True,19,122,12,67.0,7.0,10.0,117,138,108.0,7.0,0.0
4,1,UA,41.0,DAY,True,True,16,89,100,67.0,8.0,0.0,122,105,52.0,8.0,0.0
9,6,US,,PIT,False,False,7,206,244,15.0,1.0,0.0,206,260,15.0,0.0,0.0
5,5,UA,,MIA,False,False,8,144,159,36.0,4.0,0.0,294,139,36.0,3.0,0.0
7,6,DL,,CVG,False,False,10,333,163,52.0,3.0,0.0,372,164,15.0,4.0,0.0
8,4,AA,,MCI,True,True,22,150,146,67.0,8.0,5.0,217,182,41.0,0.0,0.0
4,7,DL,38.0,CVG,False,False,17,122,160,57.0,7.0,0.0,139,160,67.0,2.0,0.0
11,3,UA,74.0,CLT,False,False,21,-22,261,21.0,7.0,0.0,56,237,21.0,2.0,0.0
7,7,UA,33.0,CID,True,True,12,289,207,21.0,,0.0,289,187,36.0,7.0,
9,3,UA,,RDU,False,False,14,244,209,41.0,0.0,0.0,283,182,52.0,4.0,0.0
10,1,MQ,73.0,TYS,False,False,12,128,167,41.0,8.0,0.0,178,172,31.0,8.0,0.0
5,7,UA,,PVD,False,False,20,161,153,46.0,0.0,0.0,167,186,46.0,6.0,0.0
5,3,MQ,40.0,IND,False,True,21,167,82,52.0,8.0,0.0,244,99,57.0,8.0,0.0
12,6,DL,200.0,SLC,False,True,8,-50,199,36.0,8.0,0.0,0,191,41.0,7.0,0.0
2,4,AA,182.0,SAT,False,True,12,-6,256,21.0,2.0,0.0,194,166,62.0,8.0,0.0
7,7,AA,,PIT,False,False,7,233,193,15.0,2.0,0.0,200,175,46.0,8.0,0.0
6,7,AA,231.0,SEA,False,False,22,294,116,46.0,7.0,0.0,156,153,26.0,0.0,0.0
12,2,UA,,BOI,False,False,19,17,198,41.0,0.0,0.0,11,228,36.0,0.0,0.0
4,6,AA,,BDL,False,False,7,111,140,62.0,2.0,0.0,111,307,62.0,7.0,0.0
9,2,MQ,92.0,ORF,False,False,8,72,255,67.0,4.0,0.0,189,260,41.0,2.0,0.0
11,7,AA,101.0,BDL,True,True,15,39,69,52.0,8.0,0.0,50,43,52.0,8.0,8.0
11,7,UA,,SFO,False,False,17,117,96,62.0,8.0,0.0,111,237,21.0,8.0,0.0
5,2,DH,80.0,FAR,False,False,10,206,215,26.0,4.0,0.0,250,167,77.0,6.0,0.0
7,2,EA,,ATL,False,False,7,222,170,36.0,2.0,0.0,283,201,52.0,3.0,0.0
8,6,US,,PIT,False,False,8,172,243,41.0,6.0,0.0,178,244,52.0,0.0,0.0
5,1,UA,68.0,ROC,False,False,14,117,113,72.0,,0.0,183,173,46.0,7.0,0.0
10,5,UA,,MHT,False,False,11,194,243,62.0,1.0,0.0,205,9999,30.0,7.0,
2,7,US,,PIT,False,False,7,-22,184,52.0,8.0,0.0,17,85,62.0,8.0,15.0
1,7,UA,,MCI,False,False,10,28,103,62.0,8.0,0.0,50,84,72.0,8.0,0.0
11,3,CO,129.0,IAH,False,False,6,122,189,31.0,2.0,0.0,256,162,52.0,7.0,0.0
7,5,AA,217.0,RNO,False,False,8,206,183,57.0,7.0,0.0,256,89,0.0,2.0,0.0
8,3,UA,,SYR,False,False,20,161,236,41.0,8.0,25.0,189,225,31.0,,0.0
8,7,DL,85.0,ATL,False,False,10,289,204,31.0,2.0,0.0,289,181,41.0,6.0,0.0
11,7,AA,131.0,IAH,False,False,12,150,261,41.0,0.0,0.0,272,216,41.0,4.0,0.0
6,6,AA,128.0,MCO,False,False,21,289,89,52.0,0.0,0.0,272,165,41.0,7.0,0.0
10,7,AA,227.0,LAX,False,False,21,239,82,82.0,4.0,0.0,267,159,62.0,2.0,0.0
9,4,UA,93.0,EWR,False,False,17,200,111,77.0,2.0,0.0,183,108,52.0,2.0,0.0
8,5,AA,235.0,LAX,False,False,12,244,217,46.0,2.0,0.0,228,118,57.0,4.0,0.0
4,2,MQ,31.0,IND,False,False,15,150,161,52.0,8.0,0.0,233,138,0.0,7.0,0.0
1,2,UA,,OMA,False,True,16,0,211,93.0,8.0,0.0,-33,224,77.0,8.0,
7,6,UA,98.0,EWR,False,False,6,256,129,0.0,6.0,0.0,278,178,41.0,2.0,0.0
5,7,UA,198.0,PHX,False,True,20,172,134,21.0,7.0,0.0,350,47,41.0,7.0,0.0
12,5,AA,106.0,PVD,False,False,20,0,151,31.0,2.0,0.0,33,105,26.0,4.0,0.0
12,3,UA,263.0,SFO,False,False,12,-39,170,98.0,,0.0,111,169,0.0,4.0,0.0
1,4,UA,,GRR,False,False,8,-44,228,26.0,8.0,0.0,-22,214,36.0,8.0,0.0
4,6,MQ,28.0,FWA,False,False,11,161,210,71.0,8.0,0.0,183,251,51.0,8.0,0.0
6,6,HP,214.0,LAS,False,True,9,233,125,31.0,4.0,0.0,322,89,31.0,4.0,0.0
11,4,UA,85.0,ATL,False,False,21,39,266,26.0,0.0,0.0,211,173,0.0,8.0,5.0
6,6,AA,145.0,MIA,False,False,8,206,194,46.0,2.0,0.0,256,170,21.0,8.0,5.0
11,2,AA,262.0,SEA,False,True,10,72,158,36.0,8.0,0.0,72,331,41.0,2.0,0.0
12,3,MQ,50.0,DSM,True,True,17,-89,81,52.0,8.0,0.0,-50,119,57.0,8.0,0.0
9,2,UA,225.0,LAX,False,False,10,217,106,41.0,7.0,0.0,272,107,57.0,2.0,0.0
3,6,UA,106.0,PWM,True,True,12,167,13,72.0,,0.0,178,101,52.0,0.0,0.0
10,5,AA,,PDX,False,False,15,244,95,57.0,7.0,0.0,200,172,77.0,8.0,0.0
8,2,AA,129.0,AUS,False,False,11,178,127,62.0,8.0,0.0,350,145,15.0,4.0,0.0
3,7,AA,187.0,PHX,False,False,9,11,93,26.0,8.0,0.0,150,197,0.0,2.0,0.0
4,4,NW,,DTW,False,False,8,94,162,72.0,0.0,0.0,67,75,82.0,8.0,0.0
4,1,AA,82.0,DCA,True,True,18,0,215,46.0,8.0,0.0,39,256,62.0,8.0,3.0
6,6,TW,,STL,False,False,10,311,156,52.0,0.0,0.0,322,160,26.0,3.0,0.0
7,7,UA,,DTW,False,False,21,250,175,52.0,6.0,0.0,256,198,52.0,0.0,0.0
2,4,AA,87.0,PHL,True,True,16,-50,73,67.0,4.0,0.0,0,140,21.0,7.0,0.0
9,7,US,102.0,PHL,False,False,16,217,204,67.0,2.0,0.0,172,251,21.0,4.0,0.0
6,5,UA,103.0,HPN,False,False,7,261,267,41.0,4.0,0.0,230,312,31.0,0.0,
5,4,DL,,CVG,True,True,21,267,165,77.0,6.0,0.0,217,195,0.0,8.0,23.0
10,6,NW,52.0,DTW,False,False,8,78,26,36.0,8.0,10.0,94,9987,36.0,8.0,0.0
6,2,DH,38.0,MBS,False,False,16,222,33,93.0,7.0,0.0,200,33,72.0,8.0,
3,1,UA,227.0,SFO,False,False,10,17,205,41.0,4.0,0.0,183,220,0.0,7.0,0.0
8,4,DL,77.0,ATL,False,False,18,206,162,62.0,7.0,0.0,300,116,46.0,7.0,0.0
8,2,AA,58.0,MCI,False,False,17,283,123,62.0,4.0,0.0,344,110,72.0,4.0,0.0
4,1,PI,,RIC,False,False,14,100,78,67.0,2.0,0.0,206,9966,82.0,8.0,0.0
2,3,UA,45.0,CVG,False,False,17,-33,211,52.0,7.0,0.0,11,204,46.0,7.0,0.0
2,1,UA,,ICT,False,False,22,56,213,41.0,7.0,0.0,139,232,26.0,2.0,0.0
5,5,UA,65.0,TYS,False,False,21,194,117,77.0,7.0,0.0,300,105,77.0,2.0,0.0
10,4,AA,,BOS,False,False,20,94,181,52.0,8.0,0.0,89,237,57.0,0.0,0.0
1,3,AA,,LAX,False,False,12,44,90,62.0,8.0,0.0,178,216,41.0,2.0,0.0
8,5,MQ,52.0,CVG,False,False,12,211,166,62.0,8.0,10.0,278,124,36.0,7.0,0.0
7,3,UA,55.0,OMA,False,False,9,283,170,21.0,7.0,0.0,317,146,41.0,,0.0
12,7,AA,231.0,LGB,False,False,19,-56,351,26.0,2.0,0.0,211,201,26.0,4.0,0.0
5,5,CO,,CLE,False,False,21,211,161,67.0,2.0,0.0,122,218,46.0,2.0,0.0
6,4,UA,,DCA,False,False,17,261,160,52.0,4.0,0.0,328,132,67.0,8.0,0.0
10,1,UA,,OMA,False,False,8,106,100,72.0,3.0,0.0,139,197,72.0,7.0,
10,2,AA,,OMA,False,False,11,128,137,52.0,2.0,0.0,183,155,52.0,0.0,
2,1,AA,,DFW,False,True,10,-33,298,31.0,8.0,0.0,100,170,36.0,8.0,5.0
10,6,UA,,MEM,True,True,16,206,110,36.0,8.0,0.0,250,147,21.0,8.0,0.0
3,1,AA,181.0,TUS,False,False,8,0,308,15.0,7.0,0.0,239,173,77.0,0.0,0.0
10,7,AA,,DFW,False,False,15,100,9973,88.0,4.0,0.0,233,124,67.0,0.0,0.0
8,1,UA,,SEA,True,True,18,261,138,46.0,8.0,0.0,211,166,36.0,6.0,0.0
3,4,UA,74.0,DCA,False,False,13,28,123,67.0,8.0,0.0,139,95,0.0,0.0,0.0
9,5,UA,55.0,DTW,False,True,7,194,218,31.0,7.0,0.0,178,223,36.0,8.0,0.0
1,5,AA,130.0,DFW,True,True,14,-61,157,57.0,8.0,0.0,6,164,98.0,8.0,0.0
10,6,UA,,LAX,False,False,7,6,162,82.0,8.0,0.0,194,180,15.0,0.0,0.0
4,5,UA,242.0,SJC,False,False,16,28,60,77.0,8.0,0.0,230,183,,0.0,
3,5,OO,25.0,FWA,False,False,21,117,120,15.0,4.0,0.0,78,155,41.0,8.0,0.0
10,2,UA,121.0,DFW,False,False,15,272,149,51.0,4.0,0.0,322,163,62.0,2.0,0.0
5,2,AA,52.0,DTW,True,True,19,294,162,62.0,4.0,0.0,261,211,41.0,2.0,0.0
1,3,MQ,23.0,MSN,False,True,8,-144,348,46.0,8.0,0.0,-128,381,51.0,0.0,0.0
9,6,UA,,EWR,False,False,6,72,191,21.0,7.0,0.0,178,180,41.0,8.0,0.0
4,1,UA,110.0,BOS,False,False,18,50,170,46.0,8.0,0.0,44,248,57.0,8.0,0.0
4,7,MQ,35.0,TVC,False,False,10,244,162,67.0,2.0,0.0,261,129,57.0,0.0,0.0
6,7,AA,,SMF,False,True,9,244,112,77.0,4.0,0.0,305,9999,15.0,0.0,
5,2,UA,112.0,DFW,False,False,20,189,148,52.0,0.0,0.0,300,99,67.0,7.0,0.0
1,5,AA,224.0,SJU,False,False,10,-161,245,46.0,0.0,0.0,250,159,31.0,0.0,
9,2,AA,100.0,ATL,False,False,16,250,138,46.0,7.0,0.0,272,142,46.0,7.0,0.0
1,2,AA,239.0,LAX,False,False,14,-67,272,26.0,7.0,0.0,144,155,31.0,7.0,0.0
4,4,OO,19.0,MKE,False,False,20,233,107,46.0,2.0,0.0,194,110,56.0,4.0,0.0
9,7,AA,81.0,DCA,False,False,15,328,112,31.0,4.0,0.0,328,114,62.0,0.0,0.0
11,5,MQ,76.0,MDT,False,False,21,-17,291,36.0,2.0,0.0,28,262,62.0,0.0,0.0
10,2,AA,80.0,DCA,False,True,13,172,192,46.0,2.0,0.0,172,246,31.0,7.0,0.0
6,7,UA,,CVG,False,True,14,294,124,52.0,8.0,0.0,311,148,52.0,6.0,0.0
2,5,AA,,LGA,False,False,8,-122,225,52.0,6.0,0.0,-72,235,62.0,0.0,0.0
12,4,AA,,RST,False,True,15,39,237,36.0,8.0,0.0,6,221,52.0,8.0,0.0
10,5,AA,152.0,MIA,False,False,6,61,204,46.0,6.0,0.0,294,170,15.0,7.0,0.0
4,7,MQ,47.0,CMH,True,True,19,128,24,87.0,8.0,3.0,200,41,56.0,8.0,0.0
10,5,AA,,CMH,False,False,20,156,117,134.0,8.0,0.0,150,195,31.0,2.0,0.0
5,6,UA,136.0,TPA,False,False,10,128,211,21.0,8.0,0.0,289,192,41.0,6.0,0.0
2,3,AA,,SYR,False,False,13,-67,135,98.0,7.0,0.0,-83,208,36.0,,0.0
12,6,CO,111.0,CLE,False,True,14,0,127,72.0,8.0,0.0,-22,79,93.0,8.0,0.0
3,5,DL,45.0,CVG,False,False,14,206,9983,62.0,8.0,0.0,220,27,72.0,2.0,0.0
9,4,UA,77.0,MDT,True,True,18,194,196,52.0,2.0,0.0,222,93,0.0,2.0,0.0
7,4,NW,,BOS,False,True,16,283,229,62.0,7.0,0.0,200,251,41.0,8.0,0.0
2,1,MQ,65.0,BNA,True,True,17,10,9999,15.0,8.0,0.0,133,82,51.0,4.0,0.0
6,7,AA,112.0,LGA,True,True,20,283,64,36.0,8.0,0.0,272,118,88.0,7.0,0.0
10,3,UA,116.0,EWR,False,True,14,94,160,36.0,7.0,0.0,106,9942,118.0,8.0,3.0
10,1,UA,,EWR,False,False,20,133,270,41.0,0.0,0.0,133,222,57.0,0.0,0.0
7,5,MQ,44.0,EVV,False,False,17,250,151,52.0,4.0,0.0,272,134,41.0,2.0,0.0
10,4,CO,97.0,EWR,False,False,9,139,193,15.0,7.0,0.0,222,250,41.0,4.0,0.0
6,7,AA,77.0,MDT,True,True,17,189,204,41.0,7.0,0.0,170,166,98.0,,0.0
4,2,DL,,PBI,False,False,8,33,130,93.0,8.0,0.0,256,229,82.0,6.0,0.0
1,7,YV,121.0,OKC,True,True,10,-22,171,62.0,8.0,5.0,22,138,72.0,8.0,0.0
5,1,AA,203.0,SLC,False,True,11,211,161,31.0,2.0,0.0,250,95,51.0,4.0,0.0
7,6,UA,41.0,CVG,False,False,11,256,109,36.0,7.0,0.0,261,81,62.0,4.0,0.0
8,1,UA,34.0,CID,True,True,17,283,185,52.0,,0.0,220,159,0.0,,5.0
6,2,CO,106.0,EWR,False,False,16,322,141,52.0,7.0,0.0,294,190,57.0,2.0,0.0
